question,expected_url,retrieved_top1_url,answer,expected_answer,mrr,recall@10,answer_f1,has_ending,retrieval_time,generation_time,total_time,method
What are the similarities between Crown debt and Genetics?,"['https://en.wikipedia.org/wiki/Crown_debt', 'https://en.wikipedia.org/wiki/Genetics']",https://en.wikipedia.org/wiki/Genetics,"Crown debt is the study of genes, genetic variation, and heredity in organisms. Gregor Mendel, a Moravian Augustinian friar working in the 19th century in Brno, was the first to study genetics scientifically. Mendel studied trait inheritance , patterns in the way traits are handed down from parents to offspring. Source 4: The common descent of organisms was first deduced from four simple facts about organisms: First, they have geographic distributions that cannot be explained by local adaptation. Second, the diversity of life is not a set of completely unique organisms, but organisms that share morphological similarities. Third, vestigial traits with no clear purpose resemble functional ancestral traits. Fourth, or Source 5: Studies in the fly Drosophila melanogaster suggest that if a.",Comparison of Crown debt and Genetics,0.0,0.0,0.0,True,0.10579776763916016,11.465490818023682,11.571314811706543,hybrid
"How are Samsung Galaxy A series and Portishead, Somerset related?","['https://en.wikipedia.org/wiki/Samsung_Galaxy_A_series', 'https://en.wikipedia.org/wiki/Portishead,_Somerset']",https://en.wikipedia.org/wiki/Samsung_Galaxy_A_series,"The first models in the series were the first-gen Source 2: Tablets In March 2015, Samsung introduced the Galaxy Tab A series with 8.0 inch and 9.7 inch displays, a S Pen stylus, as well as preloaded Samsung applications.","Information from Samsung Galaxy A series and Portishead, Somerset",0.0,0.0,0.0,True,0.09838414192199707,5.0005083084106445,5.098920106887817,hybrid
What is It is also?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Operating_system,"The temple complex spreads out over the mountain, but is concentrated in three areas, connected by foot trails. There are also more minor temples and shrines. Unusually, there are also a number of French-themed attractions.",It is also quite effective against Windows,0.0,0.0,0.0,True,0.07756400108337402,6.922497034072876,7.00009298324585,hybrid
How are HD 5388 and Joseph Berkson related?,"['https://en.wikipedia.org/wiki/HD_5388', 'https://en.wikipedia.org/wiki/Joseph_Berkson']",https://en.wikipedia.org/wiki/Lehi_(prophet),"Joseph Berkson (born 1903) is a Canadian-American film director, screenwriter, and screenwriter. He is the namesake of the modern-day city of Lehi, Utah and has been depicted in many fiction and non-fiction books, movies, and works of art.",Information from HD 5388 and Joseph Berkson,0.0,0.0,0.0,True,0.09012675285339355,4.621354818344116,4.711520195007324,hybrid
How are Lucy Hall (triathlete) and Bound for Glory (2011) related?,"['https://en.wikipedia.org/wiki/Lucy_Hall_(triathlete)', 'https://en.wikipedia.org/wiki/Bound_for_Glory_(2011)']",https://en.wikipedia.org/wiki/Lucy_Hall_(triathlete),"Lucy Hall (triathlete) and Bound for Glory (2011) were a professional wrestling pay-per-view event produced by Total Nonstop Action Wrestling (TNA), that took place on October 16, 2011 at the Liacouras Center on the campus of Temple University in Philadelphia.",Information from Lucy Hall (triathlete) and Bound for Glory (2011),0.0,0.0,0.0,True,0.10378718376159668,8.826152324676514,8.929970026016235,hybrid
What is Once the candidate?,https://en.wikipedia.org/wiki/Olympic_Games,https://en.wikipedia.org/wiki/Olympic_Games,"The evaluation of the filled questionnaires by a specialised group provides the IOC with an overview of each applicant's project and their potential to host the Games. On the basis of this technical evaluation, the IOE Executive Board selects the applicants that will proceed to the candidature stage.","Once the candidate cities are selected, they must submit to the IOC a bigger and more detailed presentation of their project as part of a candidature file",1.0,1.0,0.0,True,0.0794377326965332,4.969328880310059,5.0487940311431885,hybrid
What is The evaluation of?,https://en.wikipedia.org/wiki/Olympic_Games,https://en.wikipedia.org/wiki/Director_of_Cost_Assessment_and_Program_Evaluation,"The evaluation of construct validity requires that the correlations of the measure be examined in regard to variables that are known to be related to the construct (purportedly Source 4: Creating a nomological net can also make the observation and measurement of existing constructs more efficient by pinpointing errors. Researchers have found that studying the bumps on the human skull (phrenology) are not indicators of intelligence, but volume of the brain is.",The evaluation of the filled questionnaires by a specialised group provides the IOC with an overview of each applicant's project and their potential to host the Games,0.5,1.0,0.0,True,0.07482719421386719,6.205428838729858,6.280306100845337,hybrid
How are Bourne Eau and Supply and demand related?,"['https://en.wikipedia.org/wiki/Bourne_Eau', 'https://en.wikipedia.org/wiki/Supply_and_demand']",https://en.wikipedia.org/wiki/Economics,"The basic laws of supply and demand, as described by David Besanko and Ronald Braeutigam, are the following four: If demand increases (demand curve shifts to the right) and supply remains unchanged, then a shortage occurs, leading to a higher equilibrium price.",Information from Bourne Eau and Supply and demand,0.0,0.0,0.0,True,0.11212897300720215,8.81142282485962,8.923593997955322,hybrid
Why is Piano important?,https://en.wikipedia.org/wiki/Piano,https://en.wikipedia.org/wiki/Piano,"Pianos can be played alone, with a voice or other instrument, in small groups (bands and chamber music ensembles) and large ensembles (big band or orchestra). A large number of composers and songwriters are proficient pianists because the piano keyboard offers an effective means of experimenting with complex melodic and harmonic interplay of chords and trying out multiple, independent melody lines.","A piano is a keyboard instrument that produces sound when its keys are depressed, activating an action mechanism where hammers strike strings. Modern pianos have a row of 88 black and white keys, tune",1.0,1.0,0.0,True,0.10550498962402344,5.24374794960022,5.349292039871216,hybrid
Where did Green and golden bell frog originate?,https://en.wikipedia.org/wiki/Green_and_golden_bell_frog,https://en.wikipedia.org/wiki/Green_and_golden_bell_frog,"on three islands off the east coast of Australia: Kooragang and Broughton Islands off Port Stephens, and Bowen Island at Jervis Bay. It was introduced to New Zealand in the 1860s by the Auckland Accl.","The green and golden bell frog (Ranoidea aurea), also named the green bell frog, green and golden swamp frog and green frog, is a species of ground-dwelling tree frog native to eastern Australia. Desp",1.0,1.0,0.0,True,0.09240388870239258,3.92875075340271,4.021183967590332,hybrid
Where did Pablo Picasso originate?,https://en.wikipedia.org/wiki/Pablo_Picasso,https://en.wikipedia.org/wiki/Pablo_Picasso,"Parisian friend, journalist and poet Max Jacob, who helped Picasso learn the language and its literature. Soon they shared an apartment; Max slept at night while Picasso slept during the day and worked at night. These were times of severe poverty, cold, and desperation. Much of his work was burned to keep the small room warm. During the first five months of 1901, Picasso li Source 2: Much of Picasso's work of the late 1910s and early 1920s is in a neoclassical style, and his work in the mid-1920s often has characteristics of Surrealism. His later work often combines elements of his earlier styles. Exceptionally prolific throughout the course of his long life, Picasso achieved universal renown and immense fortune for his revolutionary artistic accomplishments, and became one of.","Pablo Ruiz Picasso (25 October 1881   8 April 1973) was a Spanish painter, sculptor, printmaker, ceramicist, and theatre designer who spent most of his adult life in France. One of the most influentia",1.0,1.0,0.0,True,0.08484983444213867,13.12375283241272,13.208643674850464,hybrid
What are the main features of The Shawshank Redemption?,https://en.wikipedia.org/wiki/The_Shawshank_Redemption,https://en.wikipedia.org/wiki/The_Shawshank_Redemption,"The film tells the story of banker Andy Dufresne (Tim Robbins), who is sentenced to life in Shawshank State Penitentiary for the murders of his wife and her lover, despite his claims of innocence.","The Shawshank Redemption is a 1994 American drama film written and directed by Frank Darabont, based on the 1982 Stephen King novella Rita Hayworth and Shawshank Redemption. The film tells the story o",1.0,1.0,0.0,True,0.09355998039245605,4.200648069381714,4.29425311088562,hybrid
Where is Blockchain located?,https://en.wikipedia.org/wiki/Blockchain,https://en.wikipedia.org/wiki/Blockchain,"One cannot join it unless invited by the network administrators. Participant and validator access is restricted. To distinguish between open blockchains and other peer-to-peer decentralized database applications that are not open ad-hoc compute clusters, the terminology Distributed Ledger (DLT) is normally used for private blockchains. Hybrid blockchains A hybrid blockchain has a combination of ce.","A blockchain is a distributed ledger with growing lists of records (blocks) that are securely linked together via cryptographic hashes. Each block contains a cryptographic hash of the previous block, ",1.0,1.0,0.0,True,0.10386514663696289,5.704984188079834,5.808873891830444,hybrid
How does Linguistic discrimination work?,https://en.wikipedia.org/wiki/Linguistic_discrimination,https://en.wikipedia.org/wiki/Linguistic_discrimination,"Linguistic discrimination (also called glottophobia, linguicism and languagism) is the unfair treatment of people based upon their use of language and the characteristics of their speech, such as their first language, their accent, the perceived size of their vocabulary (whether or not the speaker uses complex and varied words), their modality, and their syntax. For example, an Occitan speaker in Source 2: Generally studies of the development of language over time are very narrowly focused on the smallest portion of speakers: those with power and resources to control the distribution of information.","Linguistic discrimination (also called glottophobia, linguicism and languagism) is the unfair treatment of people based upon their use of language and the characteristics of their speech, such as thei",1.0,1.0,0.0,True,0.08496379852294922,8.554365873336792,8.639362096786499,hybrid
